age,attrition,dailyrate,distancefromhome,education,environmentsatisfaction,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,engagementscore,overtimestress,incomeperyearworked,promotiongap,department_Research & Development,department_Sales,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,businesstravel_Travel_Frequently,businesstravel_Travel_Rarely,maritalstatus_Married,maritalstatus_Single,educationfield_Life Sciences,educationfield_Marketing,educationfield_Medical,educationfield_Other,educationfield_Technical Degree,tenurecategory_10+ yrs,tenurecategory_3-5 yrs,tenurecategory_6-9 yrs,gender_Male
30,0,793,16,1,2,3,1,4,2862,3811,1,0,12,2,1,10,2,2,10,0,0,8,2.6,0,3434.4,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
47,0,543,2,4,3,3,2,2,4978,3536,7,0,11,4,1,4,3,1,1,0,0,0,2.6,0,14934.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
46,0,1277,2,3,3,3,3,4,10368,5596,4,1,12,2,1,13,5,2,10,6,0,3,2.8,0,9570.461538461539,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
36,1,1456,13,5,2,2,2,1,6134,8658,5,1,13,2,3,16,3,3,2,2,2,2,2.0,0,4600.5,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
32,1,964,1,2,1,1,2,2,6735,12147,6,0,15,2,0,10,2,3,0,0,0,0,1.8,0,8082.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1
23,0,160,4,1,3,3,1,2,3295,12862,1,0,13,3,0,3,3,1,3,2,1,2,2.4,0,13180.0,0.25,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
31,0,163,24,1,4,3,2,4,5238,6670,2,0,20,4,0,9,3,2,5,4,1,4,3.4,0,6984.0,0.16666666666666666,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
39,0,792,1,3,4,3,2,4,6472,8989,1,1,15,4,1,9,2,3,9,8,5,8,3.6,0,8629.333333333334,0.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
32,0,371,19,3,4,1,3,3,9610,3840,3,0,13,3,1,10,2,1,4,3,0,2,2.4,0,11532.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
40,0,611,7,4,2,3,5,2,19833,4349,1,0,14,2,0,21,3,2,21,8,12,8,2.2,0,11333.142857142857,0.5454545454545454,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
45,0,176,4,3,3,1,3,3,9756,6595,4,0,21,3,2,9,2,4,5,0,0,3,2.8,0,13008.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
30,0,1312,2,4,4,2,1,1,4968,26427,0,0,16,4,0,10,2,3,9,7,0,7,2.8,0,5961.6,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
24,0,897,10,3,1,3,1,4,2145,2097,0,0,14,4,1,3,2,3,2,2,2,1,3.0,0,8580.0,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
30,1,600,8,3,3,2,1,4,2180,9732,6,0,11,3,1,6,0,2,4,2,1,2,2.8,0,4360.0,0.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
31,0,1003,5,3,1,3,2,3,8346,20943,1,0,19,3,1,6,3,3,5,2,0,2,2.6,0,16692.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1
27,0,1054,8,3,3,3,1,4,3445,6152,1,0,11,3,0,6,5,2,6,2,1,4,3.0,0,6890.0,0.14285714285714285,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
29,1,428,9,3,2,1,1,2,2760,14630,1,0,13,3,0,2,3,3,2,2,2,2,2.2,0,16560.0,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
29,0,461,1,3,4,4,2,3,6294,23060,8,1,12,4,0,10,5,4,3,2,0,2,3.8,0,7552.8,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
30,0,979,15,2,3,2,3,1,7140,3088,2,0,11,1,1,12,2,3,7,7,1,7,2.0,0,7140.0,0.125,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
34,0,181,2,4,4,4,1,4,2932,5586,0,1,14,1,3,6,3,3,5,0,1,2,3.2,0,5864.0,0.16666666666666666,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
33,0,1283,2,3,4,3,2,2,5147,10697,8,0,15,4,0,13,2,2,11,7,1,7,3.0,0,4751.076923076923,0.08333333333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
49,0,1313,11,4,4,3,2,4,4507,8191,3,0,12,3,0,8,1,4,5,1,0,4,3.6,0,6760.5,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
33,1,211,16,3,1,3,3,1,8564,10092,2,1,20,3,0,11,2,2,0,0,0,0,2.0,0,9342.545454545454,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
38,0,594,2,2,3,2,1,2,2468,15963,4,0,14,2,1,9,4,2,6,1,0,5,2.2,0,3290.6666666666665,0.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
31,1,1079,16,4,1,3,3,3,8161,19002,2,0,13,1,3,10,2,3,1,0,0,0,2.2,0,9793.2,0.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
29,0,590,4,3,4,2,1,1,2109,10007,1,0,13,3,1,1,2,3,1,0,0,0,2.6,0,25308.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30,0,305,16,3,3,4,2,3,5294,9128,3,0,16,3,1,10,3,3,7,0,1,7,3.2,0,6352.8,0.125,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
32,0,953,5,4,2,3,1,2,2718,17674,2,0,14,2,0,12,3,3,7,7,0,7,2.4,0,2718.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
38,0,833,18,3,2,1,2,4,5811,24539,3,1,16,3,1,15,2,3,1,0,1,0,2.6,0,4648.8,0.5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
43,1,807,17,3,3,2,1,3,2437,15587,9,1,16,4,1,6,4,3,1,0,0,0,3.0,0,4874.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
42,0,855,12,3,2,3,1,2,2766,8952,8,0,22,2,3,7,6,2,5,3,0,4,2.2,0,4741.714285714285,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
55,0,478,2,3,3,2,5,1,19038,19805,8,0,12,2,3,34,2,3,1,0,0,0,2.2,0,6719.294117647059,0.0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
33,0,775,4,3,4,3,2,2,3055,6194,5,0,15,4,2,11,2,2,9,8,1,7,3.0,0,3332.7272727272725,0.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
41,0,548,9,4,3,3,1,1,2289,20520,1,0,20,2,2,5,2,3,5,3,0,4,2.4,0,5493.6,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
34,0,1375,10,3,4,3,2,3,4001,12313,1,1,14,3,1,15,3,3,15,14,0,7,3.2,0,3200.8,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
53,0,661,1,4,1,2,4,3,12965,22308,4,1,20,4,3,27,2,2,3,2,0,2,2.4,0,5762.222222222223,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
43,0,244,2,3,2,3,1,4,3539,5033,0,0,13,2,0,10,5,3,9,7,1,8,2.8,0,4246.8,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
34,0,511,3,2,4,1,2,4,6029,25353,5,0,12,1,0,6,3,3,2,2,2,2,2.6,0,12058.0,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
21,1,337,7,1,2,3,1,2,2679,4567,1,0,13,2,0,1,3,3,1,0,1,0,2.4,0,32148.0,0.5,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
38,0,1153,6,2,4,2,1,3,3702,16376,1,0,11,2,1,5,3,3,5,4,0,4,2.8,0,8884.8,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
22,1,1294,8,1,3,3,1,1,2398,15999,1,1,17,3,0,1,6,3,1,0,0,0,2.6,0,28776.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
31,0,196,29,4,1,2,2,4,5468,13402,1,0,14,1,2,13,3,3,12,7,5,7,2.2,0,5047.384615384615,0.38461538461538464,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
51,0,942,3,3,1,3,3,3,13116,22984,2,0,11,4,0,15,2,3,2,2,2,2,2.8,0,10492.8,0.6666666666666666,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
37,0,589,9,2,2,2,2,2,4189,8800,1,0,14,1,2,5,2,3,5,2,0,3,2.0,0,10053.6,0.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
46,0,734,2,4,3,3,5,4,19328,14218,7,1,17,3,1,24,3,3,2,1,2,2,3.2,0,9664.0,0.6666666666666666,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
36,0,1383,10,3,4,3,3,1,8321,25949,7,1,13,4,1,15,1,3,12,8,5,7,3.0,0,6656.8,0.38461538461538464,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
44,1,429,1,2,3,3,1,2,2342,11092,1,1,12,3,3,6,2,2,5,3,2,3,2.6,0,4684.0,0.3333333333333333,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
37,0,1239,8,2,3,3,2,2,4071,12832,2,0,13,3,0,19,4,2,10,0,4,7,2.6,0,2571.157894736842,0.36363636363636365,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
35,1,303,27,3,3,3,2,4,5813,13492,1,1,18,4,0,10,2,3,10,7,7,7,3.4,0,6975.6,0.6363636363636364,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1
33,0,867,8,4,4,4,1,1,3143,6076,6,0,19,2,1,14,1,3,10,8,7,6,2.8,0,2694.0,0.6363636363636364,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
28,0,1181,1,3,3,3,1,4,2044,5531,1,0,11,3,1,5,6,4,5,3,0,3,3.4,0,4905.6,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
39,0,1253,10,1,3,3,3,3,13464,7914,7,0,21,3,0,9,3,3,4,3,2,2,3.0,0,17952.0,0.4,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
46,0,849,26,2,2,2,2,2,7991,25166,8,0,15,3,0,6,3,3,2,2,2,2,2.4,0,15982.0,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
40,0,616,2,2,3,3,1,1,3377,25605,4,0,17,4,1,7,5,2,4,3,0,2,2.6,0,5789.142857142857,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
42,0,1128,13,3,2,4,2,1,5538,5696,5,0,18,3,2,10,2,2,0,0,0,0,2.4,0,6645.6,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
35,0,1180,2,2,2,3,2,4,5762,24442,2,0,14,3,1,15,6,3,7,7,1,7,3.0,0,4609.6,0.125,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
38,0,1336,2,3,1,3,1,2,2592,7129,5,0,13,4,3,13,3,3,11,10,3,8,2.6,0,2392.6153846153848,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
34,1,234,9,4,4,3,2,1,5346,6208,4,0,17,3,1,11,3,2,7,1,0,7,2.6,0,5832.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
37,1,370,10,4,4,3,2,1,4213,4992,1,0,15,2,0,10,4,1,10,3,0,8,2.2,0,5055.6,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
39,0,766,20,3,3,3,2,4,4127,19188,2,0,18,4,1,7,6,3,2,1,2,2,3.4,0,7074.857142857143,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
43,0,343,9,3,1,3,1,3,2438,24978,4,0,13,3,0,7,2,2,3,2,1,2,2.4,0,4179.428571428572,0.25,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
41,0,447,5,3,2,4,2,2,6870,15530,3,0,12,1,0,11,3,1,3,2,1,2,2.0,0,7494.545454545455,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
41,0,796,4,1,3,3,3,3,10447,26458,0,1,13,4,1,23,3,4,22,14,13,5,3.4,0,5450.608695652174,0.5652173913043478,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
30,0,1092,10,3,1,3,3,3,9667,2739,9,0,14,2,0,9,3,3,7,7,0,2,2.4,0,12889.333333333334,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
26,1,920,20,2,4,3,1,2,2148,6889,0,1,11,3,0,6,3,3,5,1,1,4,3.0,0,4296.0,0.16666666666666666,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
46,1,261,21,2,4,3,2,2,8926,10842,4,0,22,4,1,13,2,4,9,7,3,7,3.4,0,8239.384615384615,0.3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
40,0,1194,1,3,3,3,2,4,6513,9060,4,0,17,4,1,12,3,3,5,3,0,3,3.4,0,6513.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
34,0,810,8,2,2,4,2,3,6799,22128,1,0,21,3,2,10,5,3,10,8,4,8,3.0,0,8158.8,0.36363636363636365,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1
58,0,350,2,3,2,3,4,2,16291,22577,4,0,22,4,1,37,0,2,16,9,14,14,2.6,0,5283.5675675675675,0.8235294117647058,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
35,0,185,23,4,2,1,1,3,2705,9696,0,0,16,2,1,6,2,4,5,4,0,3,2.4,0,5410.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
47,0,1001,4,3,3,2,3,2,10333,19271,8,1,12,3,1,28,4,3,22,11,14,10,2.6,0,4428.428571428572,0.6086956521739131,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
40,0,750,12,3,2,3,2,1,4448,10748,2,0,12,2,1,15,3,3,7,4,7,7,2.2,0,3558.4,0.875,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
54,0,431,7,4,4,3,2,4,6854,15696,4,0,15,2,1,14,2,2,7,1,1,7,3.0,0,5874.857142857143,0.125,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
31,0,1125,7,4,1,3,3,1,9637,8277,2,0,14,4,2,9,3,3,3,2,2,2,2.4,0,12849.333333333334,0.5,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
28,0,1217,1,3,3,3,1,1,3591,12719,1,0,25,3,1,3,3,3,3,2,1,2,2.6,0,14364.0,0.25,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
38,0,723,2,4,2,1,2,4,5405,4244,2,1,20,1,2,20,4,2,4,2,0,3,2.0,0,3243.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0
26,0,572,10,3,3,3,2,4,4684,9125,1,0,13,1,0,5,4,3,5,3,1,2,2.8,0,11241.6,0.16666666666666666,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
58,0,1216,15,4,1,3,4,3,15787,21624,2,1,14,2,0,23,3,3,2,2,2,2,2.4,0,8236.695652173914,0.6666666666666666,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
18,0,1431,14,3,2,3,1,3,1514,8018,1,0,16,3,0,0,4,1,0,0,0,0,2.4,0,7213.333333333333,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
31,1,359,18,5,4,4,1,1,2956,21495,0,0,17,3,0,2,4,3,1,0,0,0,3.0,0,17736.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
29,1,350,13,3,1,2,1,1,2335,3157,4,1,15,4,3,4,3,3,2,2,2,0,2.2,0,7005.0,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
45,0,589,2,4,3,3,2,3,5154,19665,4,0,22,2,2,10,3,4,8,7,5,7,3.0,0,6184.8,0.5555555555555556,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
36,0,430,2,4,4,3,2,2,6962,19573,4,1,22,4,1,15,2,3,1,0,0,0,3.2,0,5569.6,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
43,0,1422,2,4,1,3,2,4,5675,19246,1,0,20,3,1,7,5,3,7,7,7,7,2.8,0,9728.57142857143,0.875,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1
27,0,1297,5,2,4,3,1,4,2379,19826,0,1,14,3,0,6,3,2,5,4,0,2,3.2,0,4758.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
29,0,574,20,1,4,3,1,4,3812,7003,1,0,13,2,0,11,3,4,11,8,3,10,3.4,0,4158.545454545455,0.25,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
32,0,1318,10,4,4,3,2,4,4648,26075,8,0,13,3,0,4,2,4,0,0,0,0,3.6,0,13944.0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
42,0,355,10,4,3,3,1,3,2936,6161,3,0,22,2,2,10,1,2,6,3,3,3,2.6,0,3523.2,0.42857142857142855,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
47,0,207,9,4,2,3,1,3,2105,5411,4,0,12,3,0,7,2,3,2,2,2,0,2.8,0,3608.5714285714284,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
46,0,706,2,2,4,3,3,4,8578,19989,3,0,14,3,1,12,4,2,9,8,4,7,3.2,0,8578.0,0.4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
28,0,280,1,2,3,3,1,4,2706,10494,1,0,15,2,1,3,2,3,3,2,2,2,3.0,0,10824.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
29,0,726,29,1,4,1,2,3,6384,21143,8,0,17,4,2,11,3,3,7,0,1,6,3.0,0,6964.363636363636,0.125,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
42,0,1142,8,3,4,3,1,3,3968,13624,4,0,13,4,0,8,3,3,0,0,0,0,3.4,0,5952.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
32,1,414,2,4,3,2,2,2,9907,26186,7,1,12,3,0,7,3,2,2,2,2,2,2.4,0,16983.428571428572,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
46,0,1319,3,3,1,4,4,1,13225,7739,2,0,12,4,1,25,5,3,19,17,2,8,2.6,0,6348.0,0.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
27,0,728,23,1,2,2,2,3,3540,7018,1,0,21,4,1,9,5,3,9,8,5,8,2.8,0,4720.0,0.5,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
29,0,352,6,1,4,2,1,2,2804,15434,1,0,11,4,0,1,3,3,1,0,0,0,3.0,0,33648.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
43,0,823,6,3,1,2,5,3,19392,22539,7,0,13,4,0,21,2,3,16,12,6,14,2.6,0,11081.142857142857,0.35294117647058826,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
48,0,1224,10,3,4,2,5,2,19665,13583,4,0,12,4,0,29,3,3,22,10,12,9,3.0,0,8137.241379310345,0.5217391304347826,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
29,1,459,24,2,4,2,1,4,2439,14753,1,1,24,2,0,1,3,2,1,0,1,0,2.8,0,29268.0,0.5,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
46,1,1254,10,3,3,3,3,2,7314,14011,5,0,21,3,3,14,2,3,8,7,0,7,2.8,0,6269.142857142857,0.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0
27,0,1131,15,3,4,2,1,1,4774,23844,0,0,19,4,1,8,2,2,7,6,7,3,2.6,0,7161.0,0.875,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
39,0,835,19,4,4,3,2,4,3902,5141,8,0,14,2,3,7,2,3,2,2,2,2,3.2,0,6689.142857142857,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
55,0,836,2,4,2,2,1,4,2662,7975,8,0,20,2,1,19,2,4,5,2,0,4,2.8,0,1681.2631578947369,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
28,0,1172,3,3,2,3,1,2,2856,3692,1,0,19,4,1,1,3,3,1,0,0,0,2.8,0,34272.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
30,1,945,9,3,2,3,1,4,1081,16019,1,0,13,3,0,1,3,2,1,0,0,0,2.8,0,12972.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
22,1,391,7,1,4,3,1,2,2472,26092,1,1,23,1,0,1,2,3,1,0,0,0,2.6,0,29664.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
36,0,1266,10,4,2,2,2,3,5673,6060,1,1,13,1,1,10,4,3,10,9,1,7,2.2,0,6807.6,0.09090909090909091,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
31,0,311,20,3,2,3,2,3,4197,18624,1,0,11,1,1,10,2,3,10,8,0,2,2.4,0,5036.4,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
34,0,1480,4,3,3,3,3,4,9713,24444,2,1,13,4,3,9,3,3,5,3,1,0,3.4,0,12950.666666666666,0.16666666666666666,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
29,0,592,7,3,4,3,1,1,2062,19384,3,0,14,2,0,11,2,3,3,2,1,2,2.6,0,2249.4545454545455,0.25,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
37,0,783,7,4,4,3,2,1,4284,13588,5,1,22,3,1,16,2,3,5,3,0,4,2.8,0,3213.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
35,0,219,16,2,4,2,2,2,4788,25388,0,1,11,4,0,4,2,3,3,2,0,2,3.0,0,14364.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
45,0,556,25,2,2,2,2,4,5906,23888,0,0,13,4,2,10,2,2,9,8,3,8,2.8,0,7087.2,0.3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
36,0,1213,2,1,2,2,2,4,3886,4223,1,0,21,4,0,10,2,2,10,1,0,8,2.8,0,4663.2,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
40,0,1137,1,4,1,3,4,1,16823,18991,2,0,11,1,1,22,3,3,19,7,11,16,1.8,0,9176.181818181818,0.55,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
26,0,482,1,2,2,2,1,3,2933,14908,1,1,13,3,1,1,3,2,1,0,1,0,2.4,0,35196.0,0.5,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
27,0,511,2,2,1,4,2,3,6500,26997,0,0,14,2,0,9,5,2,8,7,0,7,2.4,0,8666.666666666666,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
48,0,117,22,3,4,3,4,4,17174,2437,3,0,11,2,1,24,3,3,22,17,4,7,3.2,0,8587.0,0.17391304347826086,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
44,0,170,1,4,2,4,2,1,5033,9364,2,0,15,4,1,10,5,3,2,0,2,2,2.8,0,6039.6,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
